"","L1","LIN35","L2","L3","L4","L4MALE","YA","AdultSPE9"
"F58E1.9",0.0721278953315923,0.803892424234305,0,0.0271704746315191,0.0996597207553706,0,0.0475510916826387,0.373776259625696
"F58E1.10",0.13411340732102,0.560535951375086,0.0584616930285823,0,0.241432633283268,0.0640418159543641,0.0602887121801277,0.969664413046956
"F58E1.11",0.191393357812556,1.16103632174795,0.200063605631247,0.0178378373923049,0.159636935281386,0.0441815990985541,0.150091699588776,1.53057020390253
"F58E1.12",0.0724627075589294,0.554253861974218,0.149617067892948,0,0.163934051353056,0.0228887582645326,0.0321747749842812,0.985238098266542
"F58E1.13",0,0.0975178948611724,0,0,0.487790909019619,0,0.992439255756797,1.66925812257767
"F58E1.14",0.0320216867737225,0.800216146307189,0.079930470944296,0,0.0445579302659356,0,0,1.22700167458904
"F45C12.11",0.108152804122826,0.474046599319306,0.154353780136318,0.0236498124667195,0.128644066598407,0,0,1.8625188378499
"F45C12.12",0.0159149885235967,0.175477335486394,0,0.0235904870978655,0.925458686249992,0.694337325405592,1.88844907956599,2.32754078811063
"F45C12.7",0.622686758466579,2.58464507289382,0.0943105339631281,0.109830570719984,1.57717017721672,0.337579802332856,2.75761002233592,3.87967636323047
"F45C12.13",0.107092726923745,0.556469636221119,0.116153394371608,0,0.16749281277675,0,0,0.444385072435328
"F45C12.14",0.0582516507934225,0.263453928638868,0.143641574857614,0,0.0409935384646932,0,0,0.398362410997881
"F45C12.6",0.328078160894342,2.07157391235866,0.100512143742847,0,0.509725227520812,0.0981440907190417,0.261290095259385,2.53266855002357
"F45C12.5",0.113696232407836,1.03032901497525,0.0736676627940479,0,0.230297714024744,0,0.0573396353274626,1.47129152841277
"F45C12.4",2.48002982464399,3.47268271708035,2.92000930718688,2.84541578160106,2.08645429957261,2.93017717934533,2.66268403948724,1.23385739031084
"F45C12.15",0.508619308944074,1.60362515819287,0.556633450706242,0.600057520884574,1.75800462820363,0.777631382935342,2.65969169958863,4.88125348074479
"F36H5.7",0.0599285034685124,0,0.0756902066178003,0,0.0831360138889053,0.082867965288545,0.115533769957116,0.473606141378937
"F36H5.8",0.0972400977278373,0.454421235786477,0.106188428138612,0.0319017445684924,0.0977378021320112,0.0911301575216178,0.0374139925744983,0.94808123421363
"F36H5.11",0.0359525252698821,0.373790733934931,0.0900428552030204,0,0.0253554375476017,0.0168970524776775,0.0237722875087772,0.514366708396524
"F36H5.10",0.496830454461697,1.56661060553043,0.928357435833296,0.27180452802546,0.567500666940749,0.233837761256071,0.126116629591962,1.12930939741309
"F36H5.5",0.188761711506819,0.478731637779374,0.17445627598157,0.012013098560075,0.130097950654187,0,0.0419097766401593,0.635799888263976
"F36H5.4",0.35475003478586,0.938955694299128,0.149150085992651,0,0.201543533087225,0.0563729350090294,0.325249392422888,1.43051544343502
"F36H5.3",0.114902422007717,2.60090483727954,0.241360628901854,0.0495789134057433,0.105356921833052,0.410080549251109,0.055805789374681,0.0831877655045
"F36H5.2",4.27607228115696,5.40685295635199,4.58562358446144,4.70937887125385,3.75392538472808,5.71031052965872,4.66448852921404,3.20451949973288
"C08F1.4",3.84664374556075,4.45596498891752,5.01861637177057,4.49544573899599,3.71746257308341,4.02788830824639,4.41625876458503,2.05625749793884
"F36H5.1",3.82069977067907,4.59091335025591,4.81763348935487,4.44295012891413,3.6673698908951,4.35089322666927,4.29752893543284,2.09430364180151
"C08F1.5",3.0801869200859,2.90289939438758,3.19299105784221,3.63736680132651,2.78206043080952,3.0934249594191,2.90727910915539,0.830879978108668
"C08F1.11",0.464431980206069,1.19563736822351,0.507332903903864,0.074326629744248,0.376667124295486,0.206869486831011,0.0441309477810178,0.753190322374686
"C08F1.10",0.958265110520679,2.41924492930642,0.201001445794932,0.0738399716921204,0.729898149346551,0.259303826704351,0.0438390384080656,2.49901414490361
"C08F1.6",0.890642800267934,3.04503575735622,0.129775065158342,0.0520496785959138,0.5004013054235,0.126747186307491,0.21645734853376,3.35946354018782
"C08F1.3",0.153252791551471,0.937064866451088,0.0404675881939894,0,0.129587681966108,0.0297219988471231,0,0.847304246683652
"C08F1.8",1.61535037627063,2.2077835524223,0.780207615755723,0.118432290824755,0.12138415311493,0.358285973720929,0.167843454867611,0.253297090514667
"T08E11.6",0.175804330661148,1.26094097992367,0.0360998502045941,0.0421806395399087,0.290692156428919,0.0525287176736862,0,1.93690360596984
"T08E11.7",1.9748339716327,4.10515842639187,1.94672711773587,1.09202472124515,0.638539132684418,1.67710678005437,0.870729268452682,0.514960484453978
"T08E11.5",0.255808878026588,0.872908327142259,0.17349461821499,0.224449062237889,0.189948506751271,0.356721899511195,0.157536600657044,0.299489678242748
"T08E11.4",3.33402616210799,3.42976056119135,4.12433640731244,2.77446027522407,2.09653848928766,2.25440961297712,2.31317618273924,0.646893498955413
"T08E11.3",1.94450990854406,3.3903787874915,3.13566291393454,2.66386375952535,2.38506099713759,2.7987286605766,3.11635976581009,0.870825519231976
"T08E11.2",2.00323881884353,4.2506811906353,2.96858109283662,2.8266542386814,2.23198529462936,2.97813338007551,2.89513584855793,0.422168400951361
"T08E11.1",0.14304331531002,4.4230200775486,1.80544930662056,0.467765688495386,0.325911354212595,2.61010944721642,0.446256229889564,0.064965190433946
"C52E2.5",1.44130286580544,1.12857716032424,2.03572946892062,1.63406348604928,1.45318040615269,1.01496223993271,1.68925889871714,0.45944420937544
"C52E2.4",2.14259968546013,1.70612824367676,2.31915834876249,1.65718723429695,1.93181162703552,1.06901467791518,1.50345050900557,0.737983489153165
"C52E2.6",0.0410236871359574,0.335708480771914,0.227904925151395,0.0803196988817157,0.516782698681007,0.147089138293986,2.38212216239445,1.71544973400598
"C52E2.7",0.0856756443196158,1.75492169897396,0.246282815136106,0,0.227526688487056,0,0,0.939915596300343
"C52E2.2",0,2.34797173594085,0.52905030411441,0,0,0.979960935221913,0,0
"C52E2.1",0.284640866897139,1.55028012310462,0.386531759348962,0,0.420457609153157,0.0941629534246623,0.172257075538963,1.27659194885355
"C16C4.18",2.61523029815165,3.83281914319396,1.90978462261894,2.54677348445073,3.98220871761649,3.73970771386644,3.74943772722462,3.88088139723765
"C16C4.6",0.0139901020739542,0.250526274659474,0.199932987823108,0.0412548994886349,0.0766472001327246,0.10099271355241,0.140463256679094,0.855276941510342
"C16C4.17",0,0,1.5659236948737,1.7206243203092,1.65954100620826,1.28372623981189,1.59609073987765,1.21574071346402
"C16C4.5",0.626832524103261,4.40473966556234,3.16330872198636,2.24900230045578,1.67406738221016,2.74029941423219,1.15458968956605,0.0593086177228496
"C16C4.4",0.252106788466978,4.26471656897702,2.98117314828586,3.42020210910359,2.69080369940905,4.26890593225902,3.84691447931331,0.875081739756841
"C16C4.1",0,0,0,0,0,0,0,0
"C46F9.3",1.96450953338891,3.84564058518177,3.57620768562301,2.51388231719217,2.53074497464675,2.51225723210277,2.61089845449093,0.664079557566944
"C46F9.1",1.86016030520146,4.84972410067846,4.21189997230008,3.74797810690445,3.58513080532502,4.03697799989941,3.9252968828394,0.913134130632359
"C40D2.2",3.05567809188201,4.98206721539366,4.46995107837239,3.7907928859056,3.58261621440535,3.72642799062351,3.28569960534112,0.971726368040201
"F52C6.7",0.706512870989203,0.411652937136175,0.79861876867913,1.46869278564803,1.44909646799323,1.47559855699084,2.30518842375192,1.64532352979229
"F52C6.8",0.85229693664519,0.374251609079232,1.11147206853914,1.65618056768778,2.56804426909639,1.10608026022513,3.14902681137551,2.76369838517905
"F52C6.10",0.721733998939081,0.368136944573092,1.68479181297773,1.7846337987036,2.28327878546341,1.47653204147951,3.10016695494514,2.13300777727786
"F52C6.11",0.786774492368026,0.659834158855624,1.24099200781552,2.3491302826159,3.07464928767154,2.20260578471626,4.19805404881418,3.66444870679746
"F52C6.3",0.415489352732549,0.870395496749322,0.773908579586573,1.07608701241201,1.41965214537064,1.23906803545596,2.48660883750852,2.24647801597508
"F52C6.2",1.32478756618999,1.43606586971182,2.10553393526936,3.49541375848891,4.53922706603298,3.33728578402126,5.10500752476097,5.32976226017312
"F52C6.1",0.697357494830274,0.693068947497252,0.922139225823738,1.71331749764254,1.98424663541089,1.73320680936732,2.78873999334203,2.53169835071895
"F52C6.12",0.399504721202766,2.77780262986956,1.39581960446308,1.92783199548022,2.76835161475917,1.17750963509414,3.06674880346601,2.93789424421112
"ZK250.5",2.55483439589419,3.03464359974898,2.51261121681792,2.69531683440428,2.03336308990399,2.62862896856295,2.42405943722855,0.587098992022445
"ZK250.6",0.0254298575866783,1.34088694568739,0.149605362672835,0.173691605650214,0.750051614369008,2.40891290056754,0.670793211907092,0.508443865404628
"ZK250.2",0.0296079428757703,2.98890459580623,0.653351737702969,0.543309781084994,0.705586939160105,0.817278606638176,1.16087502260254,1.07345008827243
"Y16E11A.1",0.412350142445896,2.82707716674325,0.597326167055218,1.06706730750777,1.18851486705721,1.730348670565,2.19547359238726,0.600359205441489
"C40D2.3",0.817217199385236,2.38289961444112,2.19100037013267,1.22275511049629,1.15173544869015,0.946967360408481,0.708213727499733,0.0215581851452723
"F59H6.4",0.45249738925313,2.44254014816677,2.34717806203279,1.55640489003855,2.91127165336954,4.10285126154414,2.40194714761789,0.343407822297814
"F59H6.8",0.191587916592314,1.01380524992682,0.8515231888784,1.74619665812863,2.34856953756627,1.22624339482007,3.21734240441661,2.27297272542395
"F59H6.3",0.225260120263625,1.29761403642088,0.747829915812939,1.45932669154602,1.55820884732156,0.482978352035142,1.81696007930384,2.22476884884353
"F59H6.9",0.980866170121526,1.46631910341834,1.40990681952926,2.28714423826248,2.76218295465387,1.94741555676209,4.09965709527376,3.6964501490843
"F59H6.10",1.03499039234512,1.59374576740856,1.58731217916968,1.92515633463384,2.31970174217488,0.944428196227675,3.20900411063668,2.49303241812834
"F59H6.11",1.39084374743753,3.12016279821251,1.91605237239059,2.91844729961073,4.05365007376509,2.36734869811016,4.78276500077207,4.02371665702873
"F59H6.12",2.48714415748495,3.32358768197017,2.8711556421761,3.45552581354238,3.98171568206877,3.43735159866125,4.32041969029089,4.81900390043332
"B0047.2",0.392229484400976,0.246861651558241,0.57294495046549,0.82141062575233,1.07545732839337,0.719508530570308,1.64995568805161,1.43920289973802
"B0047.3",1.13960046458551,0.7898402396967,1.36193675757209,1.95408833691121,2.20705884530694,1.56813428191466,3.09105661262748,2.07114482744211
"B0047.5",0.668911526775071,0.308600857804525,1.02013590290869,1.12802278781485,1.18232363229981,0.827888922514746,2.20184711337049,1.86731927052991
"F07E5.2",0.24406260034838,1.15213148759023,0.150727331392272,0,0.203635935685781,0.111810824995318,0.155286822737028,0.925192042772687
"F07E5.5",6.47076948660685,5.34845552106579,4.58082083571041,4.46635304067666,5.00669747033501,3.0728089643685,4.93367649345902,4.79819052510538
"F07E5.6",0.110721901275265,0.50118434207787,0.117423763905107,0.451403678158217,1.7535446366659,2.69709767579084,0.575321044926466,0.671723625520448
"F07E5.1",0,0.0415743854751298,0.181023653696804,0.0160416887950569,0.0300277996024561,0.0592500484207729,0.479390966730109,0.284164669709751
"F07E5.11",0,0,0,0,0,0,0,0
"T16A1.4",0,0,0.395933639193544,0,0,0,0,0
"T16A1.8",0.311384532920354,0.868081433306968,0.425480789267197,0,0.281971186631636,0.170563493138008,0.203763713352452,0.551140929684012
"T16A1.1",1.3841935163847,1.72799013777284,2.56882743572188,1.33881231423898,0.813869417336029,0.903205674744367,0.67381328224646,0.19068944229691
"R52.3",3.62764185457462,4.84107744444826,4.50622743466012,3.60435603801526,3.13616677230828,3.29657340566779,3.49074981436801,0.940960531269973
"R52.8",0.372269023441627,1.67091283129832,2.84696661479451,2.1677240149348,1.67644795955089,2.42228952307554,1.70924210388123,0.558821091683118
"R52.9",0.125815726120652,1.83518030865259,2.41487157980859,1.84675003968427,1.85342484162692,1.92894633844611,1.63762415612166,0.571432174159131
"R52.12",0,0,5.42068787079878,2.68766541819737,1.83163406984954,0,3.03471226073909,1.34723476750845
"R52.10",0.078168078332465,0.93268030851321,0.226013982908069,0.0236796161572242,0.490226101644912,0,0.121022432009719,2.36234924999371
"R52.1",1.17793692172702,2.66205506863149,0.342306689832404,0,0.734226202538401,0.334861132482995,0.569073972249127,3.69885188012501
"C40A11.10",1.61544925662948,3.28239532245914,3.37992033734147,0.955094783028111,1.33171668006114,1.06387564790228,0.847335519748485,1.38293280591429
"C40A11.4",0.429294585661903,0.936009564427187,1.20043529929436,0.141040345433593,0.38855436747636,0.387423203342908,0.195109439484353,1.36207146194338
"C40A11.3",0.502626952679167,1.34592997734364,1.06657144371121,0.206370661393126,0.470593088106888,0.132379425052866,0.239642441878997,0.996848599991655
"C40A11.6",0.56463278238048,1.59429056114604,0.946189607642476,0.0297974658710642,0.109036476648723,0.0371465918591613,0.0521134112360653,0.314287003136827
"C40A11.2",0.636057986864073,1.82515469197141,1.10053367325112,0,0.0729738324214446,0.0453140730624825,0.332612848670312,1.00080768309273
"C40A11.7",0.132354416893615,0.917178903553315,0.865375673203943,0.0794355958875849,0.511860666080299,0.0986160182692957,0.262478861293864,0.698424753307401
"C40A11.1",1.69391287298513,1.79229731909808,3.17272751801285,3.2090509145596,2.65904543365642,2.21917781564859,3.23557083599333,0.678217970591088
"C33C12.4",0.0703380769572449,0.896011384445754,0.906328796968699,2.30700585564484,4.80871968414107,5.88676960756474,3.11576739189236,1.06132690522541
"C33C12.5",0.212946537948296,0.766364481685512,1.19708534535426,1.32982395878443,1.3291867576769,1.0996385821268,1.33831601246774,0.340126973744124
"C33C12.7",0.220134279965282,0.170166071671394,1.10020396744373,2.21269072555973,4.48632822991177,4.22466545069745,2.75127517726935,0.318268244473023
"C33C12.3",4.19540272207961,3.24805962788745,4.32315386479368,4.95163441683292,3.88451977696226,4.42779387182193,4.49166072416579,3.94229867140043
"C33C12.9",4.57142804800103,4.94598218599746,3.83562095521956,3.28235973543382,3.73996688258083,3.15492501638662,3.5978290978269,4.57299877568438
"C33C12.10",3.87114381111766,4.57680025013972,3.1424314101802,2.77438225768607,3.8318164521986,3.37221942387603,3.10088180116423,4.31863499463164
"Y59C2A.2",2.95991478833819,3.17123885847999,2.99224816928809,3.3023921709935,2.99866308446374,3.34500030379453,3.29321890791393,4.99307198101755
"Y59C2A.1",4.31220772489711,4.84676407794532,3.93490330712903,3.19678485222491,3.29543798330999,3.4427298948401,2.93461274094907,3.10242634101496
"Y59C2A.3",3.84354172490545,4.65898832910724,4.05832515519893,3.69516981678434,3.40691348493523,3.04785767272451,3.78165346878801,4.39694037209151
"F54A3.4",0.0360095152093617,0.114332239922427,0.119303581628845,2.64074585131878,3.02364747072209,4.0514852157156,1.58039154185749,0.307647681610433
"F54A3.5",7.71842327845523,6.86956299961785,7.94068945650735,7.60558322540252,7.80800527633754,6.25617282714199,7.71039319217052,6.97630634841999
"F54A3.6",2.96397343199841,2.66461254055542,2.8669930145496,3.37415059651028,3.60293190406964,2.70609508134834,3.95537790554263,4.85779193994247
"F54A3.3",7.02905527266054,7.03332388167934,6.02069998169455,5.92286146869398,5.99899878297806,5.49537218276986,6.57155850170004,6.56442847298849
"F54A3.2",2.87011808396593,2.72262995777516,2.47399985898201,2.80570931153467,2.76659304167622,2.41351284729325,3.3380877704383,4.07910499303918
"F54A3.7",0,0,5.37309134746948,0,0,0,0,0
"K09F6.3",0.0529359775185876,0.0123938661964013,0.26655868930438,2.08324060471242,3.30770829346595,4.5163997303438,2.58418323497838,0.359647105573592
"K09F6.9",1.55133390049112,2.27997043229083,2.13396458392609,2.01494082262193,1.36261576400433,1.69750251045321,2.07373456002101,2.51459445242467
"K09F6.10",2.39701706762568,5.13407715604,2.99897893201316,2.21167262836221,1.70863752502033,3.13455446281532,2.12893343019484,3.16648729474939
"K09F6.7",1.29140316980316,2.69897186178599,2.16130081331288,2.43373665019871,1.55001409499974,3.1635389854892,2.40459526350795,2.2801545938655
"K09F6.8",0.15868731649846,0.855522539198716,0.117157621786202,0.0177536193829762,0.0974355052717641,0.0654696029395476,0.0616346510290952,1.61958673395903
"B0281.5",1.40673257173412,4.13882265856478,0.369961116914859,0,1.84862594473692,0.503764944804855,2.11721628101392,4.51377496135955
"B0281.6",0.616603301272766,1.86377197600708,1.12244743541974,0.797766718802203,0.454577054056586,1.34377164827092,0.519873983108355,0.213358481047702
"B0281.3",3.32299385277352,2.98160061619264,3.87504280300259,3.59453660666118,3.24029448259875,3.44761357750591,3.56243782364959,2.53864741694866
"ZK1240.10",1.23651098679539,2.18991309416038,1.65160971243222,1.3425661231536,1.11468018572756,2.2296002271235,1.66030344436856,0.668005629422959
"ZK1240.5",0.970864695331711,0.826766082678847,0.934397986255799,0.980791608422719,0.52304299432081,0.970923579191239,1.30700877103133,0.302831398221412
"ZK1240.9",1.81101060993296,1.39277901134161,2.00806731478798,2.08274686399443,1.68658568569748,1.45069659626438,2.0618003862828,0.853087041916536
